survey_id,location,site_code,site_name,latitude,longitude,survey_year,taxon,survey_mean,RLS_category,survey_date,number
812300271,Batemans,BMP-S27,Flat Rock South,-35.68546,150.30408,2006,Ecklonia radiata,0,NA,11/12/2006,1.84
812300272,Batemans,BMP-S27,Flat Rock South,-35.68546,150.30408,2006,Ecklonia radiata,0,NA,11/12/2006,2.22
812300273,Batemans,BMP-S27,Flat Rock South,-35.68546,150.30408,2006,Ecklonia radiata,0,NA,11/12/2006,1.38
812300274,Batemans,BMP-S27,Flat Rock South,-35.68546,150.30408,2006,Ecklonia radiata,0,NA,11/12/2006,2.78
2001090,Batemans,BMP-S27,Flat Rock South,-35.68546,150.30408,2010,NA,0,Ecklonia radiata,31/01/2010,2.36
2002487,Batemans,BMP-S27,Flat Rock South,-35.68546,150.30408,2010,NA,0,Ecklonia radiata,14/12/2010,1.68
812331131,Batemans,BMP-S27,Flat Rock South,-35.68546,150.30408,2017,Ecklonia radiata,0,NA,22/11/2017,5.34
812331132,Batemans,BMP-S27,Flat Rock South,-35.68546,150.30408,2017,Ecklonia radiata,0,NA,22/11/2017,3.32
812331133,Batemans,BMP-S27,Flat Rock South,-35.68546,150.30408,2017,Ecklonia radiata,0,NA,22/11/2017,0.56
812331134,Batemans,BMP-S27,Flat Rock South,-35.68546,150.30408,2017,Ecklonia radiata,0,NA,22/11/2017,0.72
812300221,Batemans,BMP-S22,Garden Point,-35.78389,150.23465,2006,Ecklonia radiata,17.2,NA,7/12/2006,1.08
812300222,Batemans,BMP-S22,Garden Point,-35.78389,150.23465,2006,Ecklonia radiata,48,NA,7/12/2006,0.72
812300223,Batemans,BMP-S22,Garden Point,-35.78389,150.23465,2006,Ecklonia radiata,47.6,NA,7/12/2006,1.54
812300224,Batemans,BMP-S22,Garden Point,-35.78389,150.23465,2006,Ecklonia radiata,6,NA,7/12/2006,2.4
812318931,Batemans,BMP-S22,Garden Point,-35.78389,150.23465,2007,Ecklonia radiata,20,NA,5/12/2007,0.72
812318932,Batemans,BMP-S22,Garden Point,-35.78389,150.23465,2007,Ecklonia radiata,0.8,NA,5/12/2007,0.28
812318933,Batemans,BMP-S22,Garden Point,-35.78389,150.23465,2007,Ecklonia radiata,36.8,NA,5/12/2007,0.86
812318934,Batemans,BMP-S22,Garden Point,-35.78389,150.23465,2007,Ecklonia radiata,0,NA,5/12/2007,1.38
2001068,Batemans,BMP-S22,Garden Point,-35.78389,150.23465,2009,NA,5,Ecklonia radiata,9/04/2009,1
2001069,Batemans,BMP-S22,Garden Point,-35.78389,150.23465,2009,NA,17,Ecklonia radiata,9/04/2009,1.66
2001070,Batemans,BMP-S22,Garden Point,-35.78389,150.23465,2009,NA,5,Ecklonia radiata,9/04/2009,3.08
2001071,Batemans,BMP-S22,Garden Point,-35.78389,150.23465,2009,NA,4,Ecklonia radiata,9/04/2009,0.76
2001072,Batemans,BMP-S22,Garden Point,-35.78389,150.23465,2009,NA,33,Ecklonia radiata,20/12/2009,0
2001073,Batemans,BMP-S22,Garden Point,-35.78389,150.23465,2009,NA,17,Ecklonia radiata,20/12/2009,0.52
2001074,Batemans,BMP-S22,Garden Point,-35.78389,150.23465,2009,NA,31,Ecklonia radiata,20/12/2009,0.82
2001075,Batemans,BMP-S22,Garden Point,-35.78389,150.23465,2009,NA,3,Ecklonia radiata,20/12/2009,2.98
2002463,Batemans,BMP-S22,Garden Point,-35.78389,150.23465,2010,NA,0,Ecklonia radiata,30/12/2010,0.28
2002464,Batemans,BMP-S22,Garden Point,-35.78389,150.23465,2010,NA,20,Ecklonia radiata,30/12/2010,0.5
2002465,Batemans,BMP-S22,Garden Point,-35.78389,150.23465,2010,NA,22,Ecklonia radiata,30/12/2010,0.74
2002466,Batemans,BMP-S22,Garden Point,-35.78389,150.23465,2010,NA,7,Ecklonia radiata,30/12/2010,2.44
912340149,Batemans,BMP-S22,Garden Point,-35.78389,150.23465,2011,NA,1,Ecklonia radiata,2/11/2011,3.36
912340150,Batemans,BMP-S22,Garden Point,-35.78389,150.23465,2011,NA,1,Ecklonia radiata,2/11/2011,3.04
912340191,Batemans,BMP-S22,Garden Point,-35.78389,150.23465,2011,NA,3,Ecklonia radiata,2/11/2011,0.76
912340192,Batemans,BMP-S22,Garden Point,-35.78389,150.23465,2011,NA,14,Ecklonia radiata,2/11/2011,0.9
912343035,Batemans,BMP-S22,Garden Point,-35.78389,150.23465,2013,NA,16,Ecklonia radiata,11/03/2013,2.92
912344991,Batemans,BMP-S22,Garden Point,-35.78389,150.23465,2015,NA,16,Ecklonia radiata,29/03/2015,3.3
812331331,Batemans,BMP-S22,Garden Point,-35.78389,150.23465,2017,Ecklonia radiata,6,NA,29/11/2017,2.38
812331332,Batemans,BMP-S22,Garden Point,-35.78389,150.23465,2017,Ecklonia radiata,4.8,NA,29/11/2017,1.9
812331333,Batemans,BMP-S22,Garden Point,-35.78389,150.23465,2017,Ecklonia radiata,11.6,NA,29/11/2017,1.7
812331334,Batemans,BMP-S22,Garden Point,-35.78389,150.23465,2017,Ecklonia radiata,0,NA,29/11/2017,2.02
2001087,Batemans,BMP15,Guerilla Bay Bommie,-35.82902,150.23084,2008,NA,0,Ecklonia radiata,16/05/2008,2.89
2001014,Batemans,BMP1,Guerilla Bay Island South,-35.8259,150.22657,2008,NA,0,Ecklonia radiata,31/03/2008,1.52
2001015,Batemans,BMP1,Guerilla Bay Island South,-35.8259,150.22657,2008,NA,0,Ecklonia radiata,31/03/2008,4.41
2001016,Batemans,BMP1,Guerilla Bay Island South,-35.8259,150.22657,2009,NA,3,Ecklonia radiata,16/01/2009,3.79
2001017,Batemans,BMP1,Guerilla Bay Island South,-35.8259,150.22657,2010,NA,6,Ecklonia radiata,7/01/2010,5.57
2001018,Batemans,BMP1,Guerilla Bay Island South,-35.8259,150.22657,2010,NA,1,Ecklonia radiata,7/01/2010,2.26
2002798,Batemans,BMP1,Guerilla Bay Island South,-35.8259,150.22657,2011,NA,5,Ecklonia radiata,25/04/2011,3.59
912343047,Batemans,BMP1,Guerilla Bay Island South,-35.8259,150.22657,2013,NA,8,Ecklonia radiata,25/03/2013,4.25
812319001,Batemans,BMP-S36,Honeysuckle Bay,-35.71223,150.27862,2007,Ecklonia radiata,0,NA,4/12/2007,0.9
812319002,Batemans,BMP-S36,Honeysuckle Bay,-35.71223,150.27862,2007,Ecklonia radiata,0,NA,4/12/2007,2.08
812319003,Batemans,BMP-S36,Honeysuckle Bay,-35.71223,150.27862,2007,Ecklonia radiata,0,NA,4/12/2007,2.16
812319004,Batemans,BMP-S36,Honeysuckle Bay,-35.71223,150.27862,2007,Ecklonia radiata,0,NA,4/12/2007,1.46
2001149,Batemans,BMP-S36,Honeysuckle Bay,-35.71223,150.27862,2009,NA,0,Ecklonia radiata,9/06/2009,1.54
2001150,Batemans,BMP-S36,Honeysuckle Bay,-35.71223,150.27862,2009,NA,0,Ecklonia radiata,9/06/2009,2.5
2001151,Batemans,BMP-S36,Honeysuckle Bay,-35.71223,150.27862,2009,NA,0,Ecklonia radiata,9/06/2009,3.02
2001152,Batemans,BMP-S36,Honeysuckle Bay,-35.71223,150.27862,2009,NA,0,Ecklonia radiata,9/06/2009,3.02
2001153,Batemans,BMP-S36,Honeysuckle Bay,-35.71223,150.27862,2010,NA,0,Ecklonia radiata,15/01/2010,3.56
2002511,Batemans,BMP-S36,Honeysuckle Bay,-35.71223,150.27862,2010,NA,0,Ecklonia radiata,30/12/2010,2.36
2001154,Batemans,BMP-S36,Honeysuckle Bay,-35.71223,150.27862,2010,NA,0,Ecklonia radiata,15/01/2010,3.58
2001155,Batemans,BMP-S36,Honeysuckle Bay,-35.71223,150.27862,2010,NA,1,Ecklonia radiata,15/01/2010,2.2
2002512,Batemans,BMP-S36,Honeysuckle Bay,-35.71223,150.27862,2010,NA,0,Ecklonia radiata,30/12/2010,2.66
2002513,Batemans,BMP-S36,Honeysuckle Bay,-35.71223,150.27862,2010,NA,0,Ecklonia radiata,30/12/2010,3.24
2002514,Batemans,BMP-S36,Honeysuckle Bay,-35.71223,150.27862,2010,NA,0,Ecklonia radiata,30/12/2010,1.86
912340177,Batemans,BMP-S36,Honeysuckle Bay,-35.71223,150.27862,2012,NA,0,Ecklonia radiata,26/01/2012,1.6
912340178,Batemans,BMP-S36,Honeysuckle Bay,-35.71223,150.27862,2012,NA,0,Ecklonia radiata,26/01/2012,3.3
912340219,Batemans,BMP-S36,Honeysuckle Bay,-35.71223,150.27862,2012,NA,0,Ecklonia radiata,26/01/2012,3
912340220,Batemans,BMP-S36,Honeysuckle Bay,-35.71223,150.27862,2012,NA,0,Ecklonia radiata,26/01/2012,2.8
912343032,Batemans,BMP-S36,Honeysuckle Bay,-35.71223,150.27862,2013,NA,0,Ecklonia radiata,11/03/2013,6.02
812331141,Batemans,BMP-S36,Honeysuckle Bay,-35.71223,150.27862,2017,Ecklonia radiata,0,NA,22/11/2017,3.22
812331142,Batemans,BMP-S36,Honeysuckle Bay,-35.71223,150.27862,2017,Ecklonia radiata,0,NA,22/11/2017,2.14
812331143,Batemans,BMP-S36,Honeysuckle Bay,-35.71223,150.27862,2017,Ecklonia radiata,0,NA,22/11/2017,1.5
812331144,Batemans,BMP-S36,Honeysuckle Bay,-35.71223,150.27862,2017,Ecklonia radiata,0,NA,22/11/2017,0.96
2001086,Batemans,BMP17,Jimmies Is S,-35.81929,150.23638,2008,NA,0,Ecklonia radiata,16/05/2008,0
912353865,Batemans,BMP17,Jimmies Is S,-35.81929,150.23638,2019,Ecklonia radiata,2,NA,28/11/2019,8.2
912353866,Batemans,BMP17,Jimmies Is S,-35.81929,150.23638,2019,Ecklonia radiata,0,NA,28/11/2019,3.72
912353867,Batemans,BMP17,Jimmies Is S,-35.81929,150.23638,2019,Ecklonia radiata,0,NA,28/11/2019,3.04
912353868,Batemans,BMP17,Jimmies Is S,-35.81929,150.23638,2019,Ecklonia radiata,8.8,NA,28/11/2019,3
2001199,Batemans,BMP16,Jimmies Is SW,-35.81964,150.23196,2008,NA,0,Ecklonia radiata,18/11/2008,1.65
812300161,Batemans,BMP-S16,Jimmies Island,-35.81672,150.2343,2006,Ecklonia radiata,0,NA,5/12/2006,3.84
812300162,Batemans,BMP-S16,Jimmies Island,-35.81672,150.2343,2006,Ecklonia radiata,0,NA,5/12/2006,3.64
812300163,Batemans,BMP-S16,Jimmies Island,-35.81672,150.2343,2006,Ecklonia radiata,0,NA,5/12/2006,1.74
812300164,Batemans,BMP-S16,Jimmies Island,-35.81672,150.2343,2006,Ecklonia radiata,0,NA,5/12/2006,2.06
812318881,Batemans,BMP-S16,Jimmies Island,-35.81672,150.2343,2007,Ecklonia radiata,11.2,NA,7/12/2007,1.36
812318882,Batemans,BMP-S16,Jimmies Island,-35.81672,150.2343,2007,Ecklonia radiata,0,NA,7/12/2007,1.7
812318883,Batemans,BMP-S16,Jimmies Island,-35.81672,150.2343,2007,Ecklonia radiata,1.6,NA,7/12/2007,1.58
812318884,Batemans,BMP-S16,Jimmies Island,-35.81672,150.2343,2007,Ecklonia radiata,8.8,NA,7/12/2007,2.18
812331311,Batemans,BMP-S16,Jimmies Island,-35.81672,150.2343,2017,Ecklonia radiata,0,NA,29/11/2017,4.06
812331312,Batemans,BMP-S16,Jimmies Island,-35.81672,150.2343,2017,Ecklonia radiata,0,NA,29/11/2017,2.58
812331313,Batemans,BMP-S16,Jimmies Island,-35.81672,150.2343,2017,Ecklonia radiata,0,NA,29/11/2017,2.32
812331314,Batemans,BMP-S16,Jimmies Island,-35.81672,150.2343,2017,Ecklonia radiata,6.4,NA,29/11/2017,4.06
812300061,Batemans,BMP-S6,Kiola Gulch,-35.60594,150.33823,2005,Ecklonia radiata,2.8,NA,6/12/2005,1.78
812300062,Batemans,BMP-S6,Kiola Gulch,-35.60594,150.33823,2005,Ecklonia radiata,0,NA,6/12/2005,3.48
812300063,Batemans,BMP-S6,Kiola Gulch,-35.60594,150.33823,2005,Ecklonia radiata,0,NA,6/12/2005,1.22
812300064,Batemans,BMP-S6,Kiola Gulch,-35.60594,150.33823,2005,Ecklonia radiata,0,NA,6/12/2005,0.96
812318831,Batemans,BMP-S6,Kiola Gulch,-35.60594,150.33823,2007,Ecklonia radiata,0,NA,6/12/2007,0.16
812318832,Batemans,BMP-S6,Kiola Gulch,-35.60594,150.33823,2007,Ecklonia radiata,0,NA,6/12/2007,0.04
812318833,Batemans,BMP-S6,Kiola Gulch,-35.60594,150.33823,2007,Ecklonia radiata,0,NA,6/12/2007,0.02
812318834,Batemans,BMP-S6,Kiola Gulch,-35.60594,150.33823,2007,Ecklonia radiata,0,NA,6/12/2007,0.44
812331201,Batemans,BMP-S6,Kiola Gulch,-35.60594,150.33823,2017,Ecklonia radiata,0,NA,24/11/2017,2.02
812331202,Batemans,BMP-S6,Kiola Gulch,-35.60594,150.33823,2017,Ecklonia radiata,0,NA,24/11/2017,0.66
812331203,Batemans,BMP-S6,Kiola Gulch,-35.60594,150.33823,2017,Ecklonia radiata,0,NA,24/11/2017,0.06
812331204,Batemans,BMP-S6,Kiola Gulch,-35.60594,150.33823,2017,Ecklonia radiata,0,NA,24/11/2017,0.14
912353853,Batemans,BMP-S38,Kiola Point,-35.56335,150.387586,2019,Ecklonia radiata,5.6,NA,29/11/2019,8.66
912353854,Batemans,BMP-S38,Kiola Point,-35.56335,150.387586,2019,Ecklonia radiata,10,NA,29/11/2019,4.62
912353855,Batemans,BMP-S38,Kiola Point,-35.56335,150.387586,2019,Ecklonia radiata,10,NA,29/11/2019,1.58
912353856,Batemans,BMP-S38,Kiola Point,-35.56335,150.387586,2019,Ecklonia radiata,0,NA,29/11/2019,2.46
812300231,Batemans,BMP-S23,Lilly Pilly North,-35.77133,150.23296,2006,Ecklonia radiata,0,NA,7/12/2006,3.04
812300232,Batemans,BMP-S23,Lilly Pilly North,-35.77133,150.23296,2006,Ecklonia radiata,2,NA,7/12/2006,2.28
812300233,Batemans,BMP-S23,Lilly Pilly North,-35.77133,150.23296,2006,Ecklonia radiata,0,NA,7/12/2006,2.18
812300234,Batemans,BMP-S23,Lilly Pilly North,-35.77133,150.23296,2006,Ecklonia radiata,5.2,NA,7/12/2006,1.86
812318941,Batemans,BMP-S23,Lilly Pilly North,-35.77133,150.23296,2007,Ecklonia radiata,0,NA,5/12/2007,1.08
812318942,Batemans,BMP-S23,Lilly Pilly North,-35.77133,150.23296,2007,Ecklonia radiata,0,NA,5/12/2007,0.88
812318943,Batemans,BMP-S23,Lilly Pilly North,-35.77133,150.23296,2007,Ecklonia radiata,0,NA,5/12/2007,0.48
812318944,Batemans,BMP-S23,Lilly Pilly North,-35.77133,150.23296,2007,Ecklonia radiata,3.2,NA,5/12/2007,0.36
2001389,Batemans,BMP-S23,Lilly Pilly North,-35.77133,150.23296,2008,NA,0,Ecklonia radiata,6/12/2008,1.64
2001390,Batemans,BMP-S23,Lilly Pilly North,-35.77133,150.23296,2008,NA,1,Ecklonia radiata,6/12/2008,1.73
2001391,Batemans,BMP-S23,Lilly Pilly North,-35.77133,150.23296,2008,NA,2,Ecklonia radiata,6/12/2008,1.18
2001076,Batemans,BMP-S23,Lilly Pilly North,-35.77133,150.23296,2009,NA,1.5,Ecklonia radiata,20/12/2009,2.24
2001077,Batemans,BMP-S23,Lilly Pilly North,-35.77133,150.23296,2009,NA,1.5,Ecklonia radiata,20/12/2009,2.4
2001078,Batemans,BMP-S23,Lilly Pilly North,-35.77133,150.23296,2009,NA,1,Ecklonia radiata,20/12/2009,2.3
2001079,Batemans,BMP-S23,Lilly Pilly North,-35.77133,150.23296,2009,NA,0,Ecklonia radiata,20/12/2009,3.22
2001392,Batemans,BMP-S23,Lilly Pilly North,-35.77133,150.23296,2009,NA,1,Ecklonia radiata,9/04/2009,1.9
2001393,Batemans,BMP-S23,Lilly Pilly North,-35.77133,150.23296,2009,NA,1,Ecklonia radiata,9/04/2009,1.6
2001394,Batemans,BMP-S23,Lilly Pilly North,-35.77133,150.23296,2009,NA,0,Ecklonia radiata,9/04/2009,3.22
2001395,Batemans,BMP-S23,Lilly Pilly North,-35.77133,150.23296,2009,NA,0,Ecklonia radiata,9/04/2009,2.1
2002467,Batemans,BMP-S23,Lilly Pilly North,-35.77133,150.23296,2010,NA,0,Ecklonia radiata,30/12/2010,2.64
2002468,Batemans,BMP-S23,Lilly Pilly North,-35.77133,150.23296,2010,NA,1.5,Ecklonia radiata,30/12/2010,1.84
2002469,Batemans,BMP-S23,Lilly Pilly North,-35.77133,150.23296,2010,NA,5,Ecklonia radiata,30/12/2010,2.28
2002470,Batemans,BMP-S23,Lilly Pilly North,-35.77133,150.23296,2010,NA,0,Ecklonia radiata,30/12/2010,1.84
912340151,Batemans,BMP-S23,Lilly Pilly North,-35.77133,150.23296,2011,NA,0,Ecklonia radiata,2/11/2011,3.38
912340152,Batemans,BMP-S23,Lilly Pilly North,-35.77133,150.23296,2011,NA,1,Ecklonia radiata,2/11/2011,2.98
912340193,Batemans,BMP-S23,Lilly Pilly North,-35.77133,150.23296,2011,NA,0,Ecklonia radiata,2/11/2011,0
912340194,Batemans,BMP-S23,Lilly Pilly North,-35.77133,150.23296,2011,NA,0,Ecklonia radiata,2/11/2011,7.04
812331271,Batemans,BMP-S23,Lilly Pilly North,-35.77133,150.23296,2017,Ecklonia radiata,0,NA,27/11/2017,3.42
812331272,Batemans,BMP-S23,Lilly Pilly North,-35.77133,150.23296,2017,Ecklonia radiata,7.6,NA,27/11/2017,3.12
812331273,Batemans,BMP-S23,Lilly Pilly North,-35.77133,150.23296,2017,Ecklonia radiata,0,NA,27/11/2017,2.28
812331274,Batemans,BMP-S23,Lilly Pilly North,-35.77133,150.23296,2017,Ecklonia radiata,0,NA,27/11/2017,1.02
2002800,Batemans,BMP30,M2 Heaven,-35.90916,150.16253,2011,NA,0,Ecklonia radiata,26/06/2011,3.4
912353849,Batemans,BMP30,M2 Heaven,-35.90916,150.16253,2019,Ecklonia radiata,44,NA,27/11/2019,2.8
912353850,Batemans,BMP30,M2 Heaven,-35.90916,150.16253,2019,Ecklonia radiata,31.2,NA,27/11/2019,4.5
912353851,Batemans,BMP30,M2 Heaven,-35.90916,150.16253,2019,Ecklonia radiata,18.8,NA,27/11/2019,1.28
912353852,Batemans,BMP30,M2 Heaven,-35.90916,150.16253,2019,Ecklonia radiata,16,NA,27/11/2019,1.66
812300301,Batemans,BMP-S30,Montague Is East,-36.2485,150.22827,2006,Ecklonia radiata,0,NA,12/12/2006,3.28
812300302,Batemans,BMP-S30,Montague Is East,-36.2485,150.22827,2006,Ecklonia radiata,0,NA,12/12/2006,2.78
812300303,Batemans,BMP-S30,Montague Is East,-36.2485,150.22827,2006,Ecklonia radiata,0,NA,12/12/2006,5
812300304,Batemans,BMP-S30,Montague Is East,-36.2485,150.22827,2006,Ecklonia radiata,0,NA,12/12/2006,4.96
812300311,Batemans,BMP-S30,Montague Is East,-36.2485,150.22827,2006,Ecklonia radiata,0,NA,12/12/2006,4.46
812300312,Batemans,BMP-S30,Montague Is East,-36.2485,150.22827,2006,Ecklonia radiata,0,NA,12/12/2006,2.3
812300313,Batemans,BMP-S30,Montague Is East,-36.2485,150.22827,2006,Ecklonia radiata,0,NA,12/12/2006,2.1
812300314,Batemans,BMP-S30,Montague Is East,-36.2485,150.22827,2006,Ecklonia radiata,0,NA,12/12/2006,0.8
912343030,Batemans,BMP-S30,Montague Is East,-36.2485,150.22827,2013,NA,0,Ecklonia radiata,6/03/2013,10.31
912344994,Batemans,BMP-S30,Montague Is East,-36.2485,150.22827,2015,NA,0,Ecklonia radiata,30/03/2015,4.5
912353801,Batemans,BMP-S30,Montague Is East,-36.2485,150.22827,2019,Ecklonia radiata,12,NA,20/11/2019,3.94
912353802,Batemans,BMP-S30,Montague Is East,-36.2485,150.22827,2019,Ecklonia radiata,20.4,NA,20/11/2019,2.7
912353803,Batemans,BMP-S30,Montague Is East,-36.2485,150.22827,2019,Ecklonia radiata,0,NA,20/11/2019,2.96
912353804,Batemans,BMP-S30,Montague Is East,-36.2485,150.22827,2019,Ecklonia radiata,0,NA,20/11/2019,2.06
912353829,Batemans,BMP-S30,Montague Is East,-36.2485,150.22827,2019,Ecklonia radiata,38.8,NA,20/11/2019,1.62
912353830,Batemans,BMP-S30,Montague Is East,-36.2485,150.22827,2019,Ecklonia radiata,7.2,NA,20/11/2019,0.86
912353831,Batemans,BMP-S30,Montague Is East,-36.2485,150.22827,2019,Ecklonia radiata,2,NA,20/11/2019,2.08
912353832,Batemans,BMP-S30,Montague Is East,-36.2485,150.22827,2019,Ecklonia radiata,22.4,NA,20/11/2019,1.1
2001308,Batemans,BMP22,Montague Is NW shallow bay,-36.24482,150.22451,2008,NA,0,Ecklonia radiata,13/03/2008,0.2
912343031,Batemans,BMP22,Montague Is NW shallow bay,-36.24482,150.22451,2013,NA,60,Ecklonia radiata,6/03/2013,0.02
912343051,Batemans,BMP22,Montague Is NW shallow bay,-36.24482,150.22451,2013,NA,2,Ecklonia radiata,6/03/2013,16
912344995,Batemans,BMP22,Montague Is NW shallow bay,-36.24482,150.22451,2015,NA,1,Ecklonia radiata,30/03/2015,0.6
2001307,Batemans,BMP21,Montague Is W (S of the Pinnacle),-36.24683,150.22319,2008,NA,0,Ecklonia radiata,13/03/2008,0.39
812300091,Batemans,BMP-S9,Montague Island North,-36.24802,150.22517,2005,Ecklonia radiata,18,NA,7/12/2005,4.16
812300092,Batemans,BMP-S9,Montague Island North,-36.24802,150.22517,2005,Ecklonia radiata,8,NA,7/12/2005,1.48
812300093,Batemans,BMP-S9,Montague Island North,-36.24802,150.22517,2005,Ecklonia radiata,0,NA,7/12/2005,3.58
812300094,Batemans,BMP-S9,Montague Island North,-36.24802,150.22517,2005,Ecklonia radiata,0,NA,7/12/2005,1.58
912353797,Batemans,BMP-S9,Montague Island North,-36.24802,150.22517,2019,Ecklonia radiata,30.4,NA,24/11/2019,0.1
912353798,Batemans,BMP-S9,Montague Island North,-36.24802,150.22517,2019,Ecklonia radiata,10.8,NA,24/11/2019,1.68
912353799,Batemans,BMP-S9,Montague Island North,-36.24802,150.22517,2019,Ecklonia radiata,22.4,NA,24/11/2019,3.2
912353800,Batemans,BMP-S9,Montague Island North,-36.24802,150.22517,2019,Ecklonia radiata,39.2,NA,24/11/2019,5.6
812300081,Batemans,BMP-S8,Montague Island North West Inner,-36.24267,150.22491,2005,Ecklonia radiata,0,NA,7/12/2005,3.98
812300082,Batemans,BMP-S8,Montague Island North West Inner,-36.24267,150.22491,2005,Ecklonia radiata,0,NA,7/12/2005,7.08
812300083,Batemans,BMP-S8,Montague Island North West Inner,-36.24267,150.22491,2005,Ecklonia radiata,0,NA,7/12/2005,7.22
812300084,Batemans,BMP-S8,Montague Island North West Inner,-36.24267,150.22491,2005,Ecklonia radiata,0,NA,7/12/2005,8.88
912353813,Batemans,BMP-S8,Montague Island North West Inner,-36.24267,150.22491,2019,Ecklonia radiata,0,NA,24/11/2019,10.54
912353814,Batemans,BMP-S8,Montague Island North West Inner,-36.24267,150.22491,2019,Ecklonia radiata,0,NA,24/11/2019,14.32
912353815,Batemans,BMP-S8,Montague Island North West Inner,-36.24267,150.22491,2019,Ecklonia radiata,20,NA,24/11/2019,2.32
912353816,Batemans,BMP-S8,Montague Island North West Inner,-36.24267,150.22491,2019,Ecklonia radiata,2,NA,24/11/2019,2.08
812300321,Batemans,BMP-S31,Montague Island South West,-36.25803,150.22185,2006,Ecklonia radiata,0,NA,12/12/2006,5.84
812300322,Batemans,BMP-S31,Montague Island South West,-36.25803,150.22185,2006,Ecklonia radiata,0,NA,12/12/2006,7.12
812300323,Batemans,BMP-S31,Montague Island South West,-36.25803,150.22185,2006,Ecklonia radiata,0,NA,12/12/2006,5.26
812300324,Batemans,BMP-S31,Montague Island South West,-36.25803,150.22185,2006,Ecklonia radiata,0,NA,12/12/2006,2.72
912353825,Batemans,BMP-S31,Montague Island South West,-36.25803,150.22185,2019,Ecklonia radiata,0,NA,20/11/2019,5.4
912353826,Batemans,BMP-S31,Montague Island South West,-36.25803,150.22185,2019,Ecklonia radiata,0,NA,20/11/2019,5.2
912353827,Batemans,BMP-S31,Montague Island South West,-36.25803,150.22185,2019,Ecklonia radiata,0,NA,20/11/2019,12.9
912353828,Batemans,BMP-S31,Montague Island South West,-36.25803,150.22185,2019,Ecklonia radiata,0,NA,20/11/2019,14
812300071,Batemans,BMP-S7,Montague Island mid inner,-36.25163,150.22206,2005,Ecklonia radiata,29.6,NA,7/12/2005,0.84
812300072,Batemans,BMP-S7,Montague Island mid inner,-36.25163,150.22206,2005,Ecklonia radiata,32,NA,7/12/2005,2.2
812300073,Batemans,BMP-S7,Montague Island mid inner,-36.25163,150.22206,2005,Ecklonia radiata,20,NA,7/12/2005,2.5
812300074,Batemans,BMP-S7,Montague Island mid inner,-36.25163,150.22206,2005,Ecklonia radiata,24.8,NA,7/12/2005,0.02
912353817,Batemans,BMP-S7,Montague Island mid inner,-36.25163,150.22206,2019,Ecklonia radiata,20,NA,24/11/2019,10
912353818,Batemans,BMP-S7,Montague Island mid inner,-36.25163,150.22206,2019,Ecklonia radiata,5.6,NA,24/11/2019,12.2
912353819,Batemans,BMP-S7,Montague Island mid inner,-36.25163,150.22206,2019,Ecklonia radiata,10,NA,24/11/2019,8.26
912353820,Batemans,BMP-S7,Montague Island mid inner,-36.25163,150.22206,2019,Ecklonia radiata,16,NA,24/11/2019,3.2
2001190,Batemans,BMP13,Moruya South Head E,-35.9072,150.16286,2008,NA,0,Ecklonia radiata,16/09/2008,1.14
912353841,Batemans,BMP13,Moruya South Head E,-35.9072,150.16286,2019,Ecklonia radiata,24,NA,27/11/2019,0.08
912353842,Batemans,BMP13,Moruya South Head E,-35.9072,150.16286,2019,Ecklonia radiata,64.8,NA,27/11/2019,0.3
912353843,Batemans,BMP13,Moruya South Head E,-35.9072,150.16286,2019,Ecklonia radiata,51.2,NA,27/11/2019,1.02
912353844,Batemans,BMP13,Moruya South Head E,-35.9072,150.16286,2019,Ecklonia radiata,51.2,NA,27/11/2019,2.66
812300261,Batemans,BMP-S26,Mullimburra Point,-35.99157,150.15918,2006,Ecklonia radiata,4,NA,8/12/2006,0.04
